"Ward No","Ward Name","Sub Division","Division","Assembly Constituency","Zone Name","Park Name","Latitude ","Longitude","Square Meter","","","","","","","","",""
"81","Vijnana Nagara","HAL. Airport","K.R.Puram","K.R. Puram","Mahadevapura","M VG Water tank park","13.007197","77.66907","13,590.00","","","","","","","","",""
"81","Vijnana Nagara","HAL. Airport","K.R.Puram","K.R. Puram","Mahadevapura","M V G LAYOUT PARK","12.991678","77.676966","10,130.00","","","","","","","","",""
"83","Kadugodi","White Field","Mahadevapura","Mahadevapura","Mahadevapura","Kadugodi near government hospital park","12.997744","77.760704","4,825.00","","","","","","","","",""
"84","Hagadur","White Field","Mahadevapura","Mahadevapura","Mahadevapura","Whitefield inner circle park","12.971488","77.747912","1,14,870.00","","","","","","","","",""
"85","Dodda Nekkundi","Hoodi","Mahadevapura","Mahadevapura","Mahadevapura","Aecs layout D block","12.962013","77.709605","8,650.00","","","","","","","","",""
"85","Dodda Nekkundi","Hoodi","Mahadevapura","Mahadevapura","Mahadevapura","BEML layout park and srinivasa temple park","12.958509","77.718746","47,000.00","","","","","","","","",""
"85","Dodda Nekkundi","Hoodi","Mahadevapura","Mahadevapura","Mahadevapura","AECS layout B block park","12.966631","77.716162","2,787.09","","","","","","","","",""
"85","Dodda Nekkundi","Hoodi","Mahadevapura","Mahadevapura","Mahadevapura","A E CS Layout E block","12.962677","77.713954","4,488.15","","","","","","","","",""
"85","Dodda Nekkundi","Hoodi","Mahadevapura","Mahadevapura","Mahadevapura","Karthick nagar south avenue park","12.974457","77.700829","38,080.00","","","","","","","","",""
"85","Dodda Nekkundi","Hoodi","Mahadevapura","Mahadevapura","Mahadevapura","Karthik nagar OHT park","12.97436","77.702804","33,800.00","","","","","","","","",""
"85","Dodda Nekkundi","Hoodi","Mahadevapura","Mahadevapura","Mahadevapura","Karthik nagar childrens park","12.970405","77.699382","7,100.00","","","","","","","","",""
"88","Jeevanbhima Nagara","Jeevanbheema Nagara","C.V.Raman Nagara","C.V. RamanNagara (SC)","East","Indiranagara HAL 2nd Stage, Kodihalli, 16E & 16F Main Rd Middle park","12.963701","77.64349","3,422.00","","","","","","","","",""
"88","Jeevanbhima Nagara","Jeevanbheema Nagara","C.V.Raman Nagara","C.V. RamanNagara (SC)","East","HAL 2nd Stage 15th Main Near ISRO Compound","12.965508","77.64559","404.00","","","","","","","","",""
"88","Jeevanbhima Nagara","Jeevanbheema Nagara","C.V.Raman Nagara","C.V. RamanNagara (SC)","East","Radhakrishnan Park NAL beside","12.963727","77.650165","2,010.00","","","","","","","","",""
"88","Jeevanbhima Nagara","Jeevanbheema Nagara","C.V.Raman Nagara","C.V. RamanNagara (SC)","East","Dommalur Flyover Under, Mini Forest","12.960976","77.642877","1,840.00","","","","","","","","",""
"88","Jeevanbhima Nagara","Jeevanbheema Nagara","C.V.Raman Nagara","C.V. RamanNagara (SC)","East","Dommlur Airport Flyover below park","12.961024","77.642112","2,590.00","","","","","","","","",""
"88","Jeevanbhima Nagara","Jeevanbheema Nagara","C.V.Raman Nagara","C.V. RamanNagara (SC)","East","Kodihalli Layout 6th main, Leelapalace park","12.960598","77.649043","2,300.00","","","","","","","","",""
"88","Jeevanbhima Nagara","Jeevanbheema Nagara","C.V.Raman Nagara","C.V. RamanNagara (SC)","East","Sri jagajyothi Basaveshwara Park, Near Water Tank","12.96328","77.651283","3,342.00","","","","","","","","",""
"88","Jeevanbhima Nagara","Jeevanbheema Nagara","C.V.Raman Nagara","C.V. RamanNagara (SC)","East","HAL 2nd Stage 12th A Main Park","12.970108","77.644855","408.00","","","","","","","","",""
"88","Jeevanbhima Nagara","Jeevanbheema Nagara","C.V.Raman Nagara","C.V. RamanNagara (SC)","East","HAL 2nd Stage 12 A Main 8th Cross Park","12.96987","77.645664","306.00","","","","","","","","",""
"88","Jeevanbhima Nagara","Jeevanbheema Nagara","C.V.Raman Nagara","C.V. RamanNagara (SC)","East","HAL 2nd Stage 12 A Main 8th Cross Park & Childrens Play Ground","12.969791","77.64213","435.00","","","","","","","","",""
"89","Jogupalya","Dommalooru","Shanti Nagara","Shanthi Nagara","East","Cambridge Road Udani Layout Traingular Park","12.973476","77.627393","532.00","","","","","","","","",""
"89","Jogupalya","Dommalooru","Shanti Nagara","Shanthi Nagara","East","Cambridge Road, 1st Cross Gundappa Park","12.973883","77.626721","3,420.00","","","","","","","","",""
"89","Jogupalya","Dommalooru","Shanti Nagara","Shanthi Nagara","East","Ulsoor Referral Hospital Compound Park","12.971624","77.627589","1,500.00","","","","","","","","",""
"90","Halsoor","Shivaji Nagara","Shivaji Nagara","Shivaji Nagara","East","Ulsoor Bazar Road, Childrens park (Elephant)","12.975074","77.621748","237.00","","","","","","","","",""
"90","Halsoor","Shivaji Nagara","Shivaji Nagara","Shivaji Nagara","East","Ulsoor Lake South part Park","12.978181","77.619374","18,040.00","","","","","","","","",""
"90","Halsoor","Shivaji Nagara","Shivaji Nagara","Shivaji Nagara","East","Swamy Vivekananda Park, Kensington Road","12.98529","77.622341","9,940.00","","","","","","","","",""
"90","Halsoor","Shivaji Nagara","Shivaji Nagara","Shivaji Nagara","East","Manipal Center Back, Yellappachetty Road Park","12.98097","77.615698","403.00","","","","","","","","",""
"90","Halsoor","Shivaji Nagara","Shivaji Nagara","Shivaji Nagara","East","Ulsoor Lake (Toilet to Kodi)","12.977391","77.619395","12,694.00","","","","","","","","",""
"90","Halsoor","Shivaji Nagara","Shivaji Nagara","Shivaji Nagara","East","Richards Town Park","13.00417","77.617069","0.00","","","","","","","","",""
"90","Halsoor","Shivaji Nagara","Shivaji Nagara","Shivaji Nagara","East","Halasur Lake Near, Thiruvaluvar Statue Park","12.980919","77.61573","0.00","","","","","","","","",""
"91","Bharathi Nagara","Shivaji Nagara","Shivaji Nagara","Shivaji Nagara","East","Thimmaiah Road Memorial Street Park","12.98435","77.59892","632.00","","","","","","","","",""
"92","Shivaji Nagara","Shivaji Nagara","Shivaji Nagara","Shivaji Nagara","East","Neharu Puram Coks  A Road bbmp Park","12.9876","77.603822","249.00","","","","","","","","",""
"92","Shivaji Nagara","Shivaji Nagara","Shivaji Nagara","Shivaji Nagara","East","Neharu Puram Thimmaiah road Cross 7th cross Park","12.990261","77.608749","188.00","","","","","","","","",""
"93","Vasanth Nagara","Vasanth Nagara","Shivaji Nagara","Shivaji Nagara","East","2nd & 3rd Corss Center Park","12.993733","77.590616","1,223.00","","","","","","","","",""
"93","Vasanth Nagara","Vasanth Nagara","Shivaji Nagara","Shivaji Nagara","East","Jawaharla Neharu Tharalaya Park","12.984612","77.589926","27,807.00","","","","","","","","",""
"93","Vasanth Nagara","Vasanth Nagara","Shivaji Nagara","Shivaji Nagara","East","Kumar Park West Subbaiah Layout","12.992837","77.578715","614.00","","","","","","","","",""
"93","Vasanth Nagara","Vasanth Nagara","Shivaji Nagara","Shivaji Nagara","East","10th Cross , 1st Main Road, Vasanatha Nagar","12.994353","77.593472","576.00","","","","","","","","",""
"93","Vasanth Nagara","Vasanth Nagara","Shivaji Nagara","Shivaji Nagara","East","Kumara Park West, Serpantain Road Childrena Park","12.991853","77.578189","4,913.00","","","","","","","","",""
"93","Vasanth Nagara","Vasanth Nagara","Shivaji Nagara","Shivaji Nagara","East","Kumara park East, Harikrishna Road Park","12.990763","77.581942","3,216.00","","","","","","","","",""
"93","Vasanth Nagara","Vasanth Nagara","Shivaji Nagara","Shivaji Nagara","East","1st main road Vasantha nagara","12.991504","77.599631","358.00","","","","","","","","",""
"94","Gandhi Nagara","Gandhi Nagara","Gandhi Nagara","Gandhi Nagara","West","Chikkalalbagh Park","12.973673","77.572454","85,138.02","","","","","","","","",""
"94","Gandhi Nagara","Gandhi Nagara","Gandhi Nagara","Gandhi Nagara","West","Bhashyam Park","12.991951","77.572003","73,507.50","","","","","","","","",""
"94","Gandhi Nagara","Gandhi Nagara","Gandhi Nagara","Gandhi Nagara","West","Nehru Park","12.988146","77.57573","32,800.68","","","","","","","","",""
"94","Gandhi Nagara","Gandhi Nagara","Gandhi Nagara","Gandhi Nagara","West","N. Ramu Park","12.979891","77.572037","1,477.10","","","","","","","","",""
"94","Gandhi Nagara","Gandhi Nagara","Gandhi Nagara","Gandhi Nagara","West","Traingular Park  behind  KiNo Thetre (Department)","12.987037","77.576342","254.95","","","","","","","","",""
"94","Gandhi Nagara","Gandhi Nagara","Gandhi Nagara","Gandhi Nagara","West","Freedom  Park","12.977396","77.581677","6,53,400.00","","","","","","","","",""
"94","Gandhi Nagara","Gandhi Nagara","Gandhi Nagara","Gandhi Nagara","West","Sangolli Rayanna Idle and Khoday Arasu Circle","12.980011","77.571451","917.63","","","","","","","","",""
"94","Gandhi Nagara","Gandhi Nagara","Gandhi Nagara","Gandhi Nagara","West","Resaldar Street Park","12.984704","77.57369","17,424.00","","","","","","","","",""
"94","Gandhi Nagara","Gandhi Nagara","Gandhi Nagara","Gandhi Nagara","West","Gandhinagar Park","12.978224","77.578317","1,480.14","","","","","","","","",""
"96","Okalipuram","Gandhi Nagara","Gandhi Nagara","Gandhi Nagara","West","Arundathi Park","12.976377","77.63715","44,431.20","","","","","","","","",""
"96","Okalipuram","Gandhi Nagara","Gandhi Nagara","Gandhi Nagara","West","Laxman Rao Park","12.984042","77.565499","967.20","","","","","","","","",""
"97","Dayananda Nagara","Srirama Mandir","RajajiNagara","Rajaji Nagara","West","Labour Colony Park Bhashyam Nagara","12.987933","77.567591","3,865.95","","","","","","","","",""
"97","Dayananda Nagara","Srirama Mandir","RajajiNagara","Rajaji Nagara","West","Dayananda nagar Park","12.989338","77.565435","509.90","","","","","","","","",""
"98","Prakash Nagara","Srirama Mandir","RajajiNagara","Rajaji Nagara","West","Gayathridevi Park,","12.997059","77.556426","4,89,821.31","","","","","","","","",""
"98","Prakash Nagara","Srirama Mandir","RajajiNagara","Rajaji Nagara","West","Sarakari Gudda Park (Department)","12.995557","77.558897","1,763.42","","","","","","","","",""
"99","Rajaji Nagara","RajajiNagara","RajajiNagara","Rajaji Nagara","West","9th anf 10th Cross Park, Adarsha Layout","12.996743","77.543086","32,713.56","","","","","","","","",""
"99","Rajaji Nagara","RajajiNagara","RajajiNagara","Rajaji Nagara","West","Kalyana Venkateshwara Park 2nd and 3rd Cross, 14th Main","12.995947","77.541299","1,560.06","","","","","","","","",""
"99","Rajaji Nagara","RajajiNagara","RajajiNagara","Rajaji Nagara","West","Gayathri Housing Society Park (Siddappaji)","12.996483","77.564472","50,126.67","","","","","","","","",""
"99","Rajaji Nagara","RajajiNagara","RajajiNagara","Rajaji Nagara","West","LIC Colony Park (Right Side) 14th Main","12.985879","77.553232","23,958.00","","","","","","","","",""
"99","Rajaji Nagara","RajajiNagara","RajajiNagara","Rajaji Nagara","West","Navarang Park","12.99741","77.552896","82,382.85","","","","","","","","",""
"99","Rajaji Nagara","RajajiNagara","RajajiNagara","Rajaji Nagara","West","RTO Complex Park","12.993912","77.553458","733.49","","","","","","","","",""
"99","Rajaji Nagara","RajajiNagara","RajajiNagara","Rajaji Nagara","West","R.V. Apartment Right AND Left Side Park, 9th AND 4th Cross, 14th Main","12.995638","77.543901","598.94","","","","","","","","",""
"99","Rajaji Nagara","RajajiNagara","RajajiNagara","Rajaji Nagara","West","04 Small Parks at 19th Main Road & 21st Main to 29th Cross (Department)","12.994636","77.551817","179.10","","","","","","","","",""
"100","Basaveshwara Nagara","RajajiNagara","RajajiNagara","Rajaji Nagara","West","Sir. M. Vishweshwaraiah  Park University Layout","12.995893","77.541436","33,062.04","","","","","","","","",""
"100","Basaveshwara Nagara","RajajiNagara","RajajiNagara","Rajaji Nagara","West","Nethaji Subashchandra bhoss Park and Play Ground","12.990837","77.544176","1,69,884.00","","","","","","","","",""
"101","Kamakshipalya","RajajiNagara","RajajiNagara","Rajaji Nagara","West","S.B.I. Colony Park","12.99106","77.534357","27,388.35","","","","","","","","",""
"101","Kamakshipalya","RajajiNagara","RajajiNagara","Rajaji Nagara","West","Sharada Colony Park","12.951944","77.521364","758.79","","","","","","","","",""
"101","Kamakshipalya","RajajiNagara","RajajiNagara","Rajaji Nagara","West","Aladamara Park","12.989455","77.535929","93,349.08","","","","","","","","",""
"101","Kamakshipalya","RajajiNagara","RajajiNagara","Rajaji Nagara","West","KHB Colony 3rd Main Road Park","12.98313","77.536658","14,701.50","","","","","","","","",""
"101","Kamakshipalya","RajajiNagara","RajajiNagara","Rajaji Nagara","West","KHB Colony Park , near Max Mullar School","12.984462","77.534932","54,471.78","","","","","","","","",""
"101","Kamakshipalya","RajajiNagara","RajajiNagara","Rajaji Nagara","West","KHB Colony Park , Max Mullar School (Department)","12.983575","77.534649","293.40","","","","","","","","",""
"101","Kamakshipalya","RajajiNagara","RajajiNagara","Rajaji Nagara","West","Astagrama Park (Department)","12.984894","77.529729","384.45","","","","","","","","",""
"102","Vrisahbhavathi Nagara","Naagapura","Mahalakshmi Layout","Mahalakshmi Layout","West","Ward Office Park Vrushabhavathi nagar","12.992098","77.529345","27,998.19","","","","","","","","",""
"103","Kaveripura","Govindaraj Nagara","Govindaraj Nagara","Govindaraja Nagara","South","Siddaruda Park, Kaveripura","12.977633","77.529713","1,196.86","","","","","","","","",""
"103","Kaveripura","Govindaraj Nagara","Govindaraj Nagara","Govindaraja Nagara","South","Prashanthi Vana Part-1 to 5 Kaveri pura","12.978361","77.527874","25,362.81","","","","","","","","",""
"103","Kaveripura","Govindaraj Nagara","Govindaraj Nagara","Govindaraja Nagara","South","Prashanthivana Children's Play Park (Triangular)","12.978076","77.530704","0.00","","","","","","","","",""
"103","Kaveripura","Govindaraj Nagara","Govindaraj Nagara","Govindaraja Nagara","South","Sai Baba Temple Park","12.980133","77.531316","4,791.60","","","","","","","","",""
"103","Kaveripura","Govindaraj Nagara","Govindaraj Nagara","Govindaraja Nagara","South","BALAYYANA LAKE PARK NADAPRABHU KEMPEGOWDA PARK 1ST MAIN ROAD","12.978291","77.528249","20,588.40","","","","","","","","",""
"104","Govindaraja Nagara","Govindaraj Nagara","Govindaraj Nagara","Govindaraja Nagara","South","Thimmenahalli Park and Play Ground","12.9801573","77.5382738","1,730.03","","","","","","","","",""
"104","Govindaraja Nagara","Govindaraj Nagara","Govindaraj Nagara","Govindaraja Nagara","South","Govindarajanagar Park","12.978251","77.535658","20,756.34","","","","","","","","",""
"104","Govindaraja Nagara","Govindaraj Nagara","Govindaraj Nagara","Govindaraja Nagara","South","Park Opp to CPWD Quarters","12.97415","77.540188","34,858.89","","","","","","","","",""
"104","Govindaraja Nagara","Govindaraj Nagara","Govindaraj Nagara","Govindaraja Nagara","South","CHBS Park and Play Ground (Traingular)","12.974999","77.536317","1,031.88","","","","","","","","",""
"104","Govindaraja Nagara","Govindaraj Nagara","Govindaraj Nagara","Govindaraja Nagara","South","Banashankari Temple park (police Quarters)  6th Block","12.976564","77.535154","14,821.29","","","","","","","","",""
"105","Agrahara Dasarahalli","Govindaraj Nagara","Govindaraj Nagara","Govindaraja Nagara","South","Park Opp to Gayathri Hospital","12.975017","77.54314","30,056.40","","","","","","","","",""
"105","Agrahara Dasarahalli","Govindaraj Nagara","Govindaraj Nagara","Govindaraja Nagara","South","Nandanavana Park KHB Colony","12.986275","77.53853","29,947.50","","","","","","","","",""
"105","Agrahara Dasarahalli","Govindaraj Nagara","Govindaraj Nagara","Govindaraja Nagara","South","Naveen Park MC Layout","12.975035","77.542603","62,552.16","","","","","","","","",""
"105","Agrahara Dasarahalli","Govindaraj Nagara","Govindaraj Nagara","Govindaraja Nagara","South","Vivekananda Park , KHB Colony  7th Main","12.984208","77.539857","27,769.50","","","","","","","","",""
"105","Agrahara Dasarahalli","Govindaraj Nagara","Govindaraj Nagara","Govindaraja Nagara","South","Basavavana Park KHB Colony","12.984557","77.541062","60,537.51","","","","","","","","",""
"105","Agrahara Dasarahalli","Govindaraj Nagara","Govindaraj Nagara","Govindaraja Nagara","South","Nethaji Subhashchandra Bhoss Park KHB Colony (Hutta)","12.984521","77.53479","726.41","","","","","","","","",""
"105","Agrahara Dasarahalli","Govindaraj Nagara","Govindaraj Nagara","Govindaraja Nagara","South","Dasarahalli IPP Hospital Park","12.977087","77.543837","27,061.65","","","","","","","","",""
"106","Dr.Raj Kumar Ward","Govindaraj Nagara","Govindaraj Nagara","Govindaraja Nagara","South","Park infront of Library (Police quarters)","12.986287","77.53858","1,623.80","","","","","","","","",""
"106","Dr.Raj Kumar Ward","Govindaraj Nagara","Govindaraj Nagara","Govindaraja Nagara","South","HT Line Park 5th Main  4th Main","12.976816","77.554609","1,384.03","","","","","","","","",""
"106","Dr.Raj Kumar Ward","Govindaraj Nagara","Govindaraj Nagara","Govindaraja Nagara","South","Ambedkar Stadium Park","12.981891","77.537832","76,665.60","","","","","","","","",""
"106","Dr.Raj Kumar Ward","Govindaraj Nagara","Govindaraj Nagara","Govindaraja Nagara","South","Boulevard Park Part- 1 - 6","12.983557","77.546533","52,195.77","","","","","","","","",""
